src_content,dst_content,src_content_len
커피 & 음료,Coffee & Beverages,7
커피 또는 차,Coffee or Tea,7
커피의연금술사,Alchemist,7
케비지 파스타,Cabbage Pasta,7
케이준 닭날개,CAJUN WINGS,7
케일 + 사과,Kale + Apple,7
케일 애플주스,Kale Apple Juice,7
코다리 비빔밥,Spicy Half-dried Polalck Bibimbap,7
코다리구이정식,Set Menu of Grilled Half-dried Pollack,7
코다리양념구이,Grilled Marinated Half-dried Pollack,7
코다리회 추가,Extra Serving of Half-dried Pollack,7
코디리회막국수,raw pollak mak noodle,7
코카콜라 제로,Coca-Cola Zero,7
코코 파인애플,Coco Pineapple,7
코코넛 스무디,Coconut Smoothie,7
코코초코브레드,Coco Chocolate Bread,7
코코프레소라떼,Coconut Milk Latte,7
콘치즈쌀모닝빵,Corn and Cheese Rice Dinner Rolls,7
콜드브루 라떼,Cold Brew latte,7
콜드브루 원액,Cold Brew concentrate,7
"콜라, 사이다","coke, sprite",7
콤비네이션피자,Combination Pizza,7
콩 : 국내산,Beans : Korea,7
콩 영양 찰떡,Bean Nutritious Sweet Ricecake,7
콩갈비건강한줄,Healthy Soy Meat Gimbap,7
콩나물김치국밥,Rice Soup with Bean Sprouts and Kimchi,7
콩나물낙지볶음,Stir-fried Bean Sprouts and Octopus,7
콩나물냄비국밥,Hot Pot Bean Sprout and Rice Soup,7
콩나물제육볶음,Stir-fried Bean Sprouts and Pork,7
콩나물코다리찜,Braised Bean Sprouts and Half-dried Pollack,7
콩나물해장국밥,Bean Sprout Hangover Rice Soup,7
콩나물해장라면,Bean Sprout Hangover Ramyeon,7
콩비지김치찌개,Pureed Soybean and Kimchi Stew,7
쿠키 앤 크림,Cookies and Cream,7
쿠키크림쉐이크,Cookie Cream Shake,7
퀴노아 타불레,QUINOA TABBOULEH,7
크랜베리 스콘,Cranberry Scone,7
크런키 샐러드,Crunky salad,7
크레마디피칸테,Crema Di Piccante,7
크레페 쉬제트,Crepes Suzette,7
크렌베리바게트,Cranberry Baguette,7
크렘드 바나나,Crammed Banana,7
크롬바커 필스,Krombacher Pils,7
크림 스피니치,Creamed Spinach,7
크림목살리조또,Cream Pork Shoulder Risotto,7
크림새우샐러드,Shrimp Salad with Cream Sauce,7
크림아메리카노,Americano with Cream,7
크림오므라이스,Omelet Rice with Cream Sauce,7
크림치즈 별도,Cream Cheese unincluded,7
크림치즈 스콘,Cream Cheese Scone,7
크림치즈 스틱,Cream Cheese Stix,7
크림치즈가니쉬,Cream Cheese Garnish,7
크림치즈고로케,Cream Cheese Croquettes,7
크림치즈베이글,cream cheese bagel,7
크림치즈프레즐,Cream Cheese Pretzel,7
크림카레파스타,Cream Curry Pasta,7
크림코코넛라떼,Cream Coconut Latte,7
큰 얼음 소다,Big Iced Soda,7
큰 원형 피자,Big Round Pizza,7
큰멸치된장찌개,Extra-large Anchovy Soybean Paste Stew,7
큰버섯차돌구이,Extra-large Grilled Mushrooms and Beef Brisket,7
클라우드 제로,Kloud Zero,7
클래식 모히또,CLASSIC MOJITO,7
클럽 샌드위치,Club Sandwich,7
키 라임 파이,KEY LIME PIE,7
키라임 타르트,Key Lime Tart,7
키위바나나우유,Kiwi and Banana Milk,7
키위바나나주스,Kiwi and Banana Juice,7
키위생크림와플,Kiwi Waffle with Whipped Cream,7
키조개삼겹볶음,Stir-fried Pen Shells and Pork Belly,7
키조개치즈구이,Grilled Pen Shells and Cheese,7
킬커란 12y,Kilkerran 12-year-old,7
킹크랩건관자찜,Oyster Sauce Braised Snow Crab and Dried Scallops,7
킹피셔프리미엄,Kingfisher Premium,7
타니 세미코스,TANI Semi-Course,7
타레이세세리동,Tarei Seseri Don (rice bowl with sea bream belly and chicken neck fillet),7
타이 티 음료,Thai Tea Drink,7
타이거 병맥주,Tiger Bottled Beer,7
타이거 생맥주,Tiger Draft Beer,7
타이푼쉘터새우,Typhoon shelter shrimp,7
타코 플레이트,Taco plate,7
탄금대생막걸리,Tangeumdae Draft Makgeolli (Unrefined Rice Wine),7
탄산음료 포함,Including soda,7
탄산음료 한병,Soda In A Bottle,7
탈리스커 스톰,Talisker Storm,7
탐라 비빔냉면,Tamna Spicy Buckwheat Noodles,7
탐라 섞음냉면,Tamna Cold and Spicy Buckwheat Noodles,7
탕류&세트메뉴,Soups and Set Menus,7
탕수육자장세트,Set Menu of Sweet and Sour Pork and Noodles in Black Bean Sauce,7
탕수육짬뽕세트,Set Menu of Sweet and Sour Pork and Spicy Seafood Noodle Soup,7
탱글탱글 목살,Chewy Pork Neck,7
탱탱새우살튀김,Bouncy Deep-fried Shrimp,7
"테라 , 카스","Terra, Cass (beer)",7
테라 生 맥주,Terra Draft Beer,7
테라 병 맥주,Terra Bottled Beer,7
테리야끼닭볶음,Stir-fried Teriyaki Chicken,7
테이터스틱감자,Tater Sticks,7
토네이도핫도그,Tornado Corn Dog,7
토르티아 스프,Tortilla Soup,7
토마토 비스크,TOMATO BISQUE,7
토마토 페스토,TOMATO PESTO,7
토마토치즈나초,Tomato cheese nacho,7
토마토카프레제,Tomato Caprese Salad,7
토시살 주물럭,Marinated Inside Skirt,7
토종닭약초백숙,Whole Korean Chicken Soup with Medicinal Herbs,7
토종닭오리백숙,Whole Korean Chicken Soup/Whole Korean Duck Soup,7
토종손두부김치,House-made Korean Bean Curd and Kimchi,7
토종오리옻백숙,Whole Korean Duck Soup with Sumac,7
통감자새우피자,Shrimp and Potato Wedge Pizza,7
통감자튀김구이,Deep-fried Whole Potatoes,7
통골뱅이 추가,Extra whole freshwater snails,7
통돼지김치찌개,Whole Pork and Kimchi Stew,7
통마늘 불막창,Spicy Beef Entrails with Whole Garlic,7
통멱살김치찌개,Whole Pork Shoulder and Kimchi Stew,7
통밀옛날자장면,Whole Wheat Noodles in Black Bean Sauce,7
통버섯불낙전골,Octopus Hot Pot with Whole Mushrooms and Bulgogi,7
통삼겹스테이크,Whole Pork Belly Steak,7
통새우부대찌개,Whole Shrimp and Sausage Stew,7
통새우하나야끼,Whole Shrimp Hana Yaki,7
통오리콩피요리,Whole Duck Confit Dish,7
통오징어떡볶이,Whole Squid Tteokbokki,7
통오징어샐러드,Whole Squid Salad,7
통오징어파스타,Whole Squid Pasta,7
통훈제오리구이,Grilled Whole Smoked Duck,7
퇘랑숙성생고기,Twaerang Sukseong Saenggogi,7
트러플 갈릭난,Truffle Garlic Naan,7
트러플 비엘티,TRUFFLE BLT,7
트러플 쇼마이,Truffle Shao Mai,7
트러플감자튀김,Deep-fried Potatoes with Truffles,7
트러플아란치니,Truffle Arancini,7
트레비앙 세트,Tresbien Set,7
트렌드가 지난,OLD FASHIONED,7
트로피칼톡소다,Tropical Tock Soda,7
특 전복 톳죽,Extra-large Abalone Hizikia Rice Porridge,7
특급삼겹살구이,Grilled Pork Belly Special,7
특급우삼겹구이,Grilled Beef Loin Special,7
특등심 1++,Premium Beef Sirloin 1++,7
특로스카츠정식,Special Pork Loin Cutlet,7
특미 모둠물회,Special combined cold raw fish soup,7
특별한 소다수,Soda Fountain Special,7
특색전가복셋트,Set Menu of Stir-fried Assorted Seafood Special,7
특선 샌드위치,Featured Sandwiches,7
특선 카레우동,Special Curry Udon,7
특선해물오뎅탕,Seafood and Fishcake Soup Special,7
특양구이 추가,a side order of grilled special tripe,7
특제 꿀 와플,Special Honey Waffle,7
파래돌자반볶음,Stir-fried Green Laver and Seaweed,7
파리 브레스트,Paris-Brest,7
파셀리통살꼬치,Fried Chicken Skewers with Parsley,7
파스타 샐러드,Pasta salad,7
파스퇴르 밀크,Pasteur Milk Soft Ice Cream,7
파인애플 소스,Pineapple Sauce,7
파인애플 주스,PINEAPPLE JUICE,7
파인애플 피자,Pineapple Pizza,7
파인애플볶음밥,Pineapple Fried Rice,7
파파야 슬러시,Papaya Slushie,7
파프리카묵무침,Bell Pepper and Acorn Jelly Salad,7
판메밀국수정식,Cold Buckwheat Noodles with Dipping Sauce Combo,7
패션애플에이드,Passionfruit and Apple Ade,7
패트론 아네호,Patrón Añejo,7
페로니 생맥주,Peroni Draft Beer,7
페퍼로니 피자,Pepperoni Pizza,7
페퍼민트·레몬,Peppermint and Lemon,7
페퍼민트허브티,Peppermint Herbal Tea,7
페퍼베이컨토핑,Peperoni and Bacon Toppings,7
페페로니햄피자,Pepperoni and Ham Pizza,7
펜네아라비아따,Penne Arrabiata Pasta,7
펩시 제로라임,Pepsi Zero Lime,7
평양식콩나물밥,Pyeongyang-style Bean Sprout Rice,7
평일점심.저녁,Lunch and Dinner (Weekdays),7
평창돼지불고기,Pyeongchang Pork Bulgogi,7
평향골등갈비찜,Pyeonghyanggol Braised Back Ribs,7
포도맛 라무네,GRAPE RAMUNE,7
포르치니 버섯,Porcini mushroom,7
포멜로 샐러드,Pomelo salad,7
포숑 페퍼민트,Fauchon Peppermint,7
포장ㆍ배달문의,Take-outㆍDelivery Inquiries,7
포크 타키토스,Pork Taquitos,7
포크립스테이크,Pork Rib Steak,7
포테이토모짜볼,Potato Mozzarella Ball,7
폭탄치즈계란찜,Bursted stewed egg with cheese,7
퐁듀치즈닭갈비,Stir-fried Chicken and Cheese Fondue,7
표고버섯고기전,Pan-fried Battered Golden Oak Mushrooms with Meat Filling,7
표고버섯들깨탕,Golden Oak Mushroom and Perilla Seed Soup,7
푸 팟 퐁커리,Boo Paht Pong Curry,7
푸짐한 갈비탕,abundant Short rib soup,7
풀고레 하이볼,Pulgore Highball,7
풀고레메뉴사진,Pulgore Menu Picture,7
풀문화이트와인,Full Moon White Wine,7
풋고추 잡채밥,Stir-fried Green Chili Peppers and Pork with Rice,7
풋마늘대장아찌,Pickled Young Garlic Scapes,7
풍기인삼갈비단,Punggi Insamgalbi Dan,7
퓨전한정식마실,Fusion Hanjeongsik Masil,7
프레쉬크림케익,Whipped Cream Cake,7
프렌치 토스트,FRENCH TOAST,7
프렌치불고기덕,French Bulgogi Hot Dog,7
프로슈토 꼬또,Prosciutto Cotto,7
프로슈토루꼴라,Prosciutto and Arugula,7
프리미엄소시지,Premium Sausage,7
플레인 오믈렛,Plain Omelette,7
플레인 요거트,Plain Yogurt,7
플레인 크로플,Plain Croiffle,7
피데기 오징어,Semi-dried Squid,7
피시 앤 칩스,FISH & CHIPS,7
피자치즈떡볶이,Mozzarella Cheese Tteokbokki,7
피자치즈라볶이,"Stir-fried Tteokbokki, Ramyeon and Mozzarella Cheese",7
피카츄 돈가스,Pikachu Pork Cutlet,7
피칸 팬케이크,PECAN PANCAKES,7
피코 데 가요,Pico de Gallo,7
필리 스테이크,Philly steak,7
핑크까르보나라,Pink Carbonara Pasta,7
핑크레몬에이드,Pink Lemonade,7
핑크퐁상어가족,Pinkfong Baby Shark,7
하꼬호꼬떡햄바,Hakko Hokko Rice Cake and Sausage Skewers,7
하꼬호꼬팝코크,Hakko Hokko Fried Chicken Balls,7
하나대게회센타,Hana raw snow crab center,7
하노이 병맥주,Hanoi Bottled Beer,7
하늘어람 코스,Haneul-Eoram Course,7
하동매실모히또,Hadong Plum Mojito,7
하동지리산라떼,Hadong Jirisan latte,7
하모니에 세트,Harmonie Set,7
하얀연꽃막걸리,White Lotus Makgeolli (Unrefined Rice Wine),7
하얀집풍천장어,Hayanjip Pungcheon Jangeo,7
하와이안 펀치,HAWAIIAN PUNCH,7
하와이코나맥주,Hawaian cona beer,7
하우빠 한 판,Haupia 1 Pan,7
하우스 막걸리,House Makgoli,7
하프앤하프피자,Half and Half Pizza,7
한 가지 초밥,One Kind Sushi,7
한라봉 에이드,Hallabong Tangerine Ade,7
한라봉 하이볼,Hanrabong Highball,7
한라산 도야지,Mt.Hanla Pork,7
한마리 국내산,A Home-grown Pork,7
한방누룽지백숙,Whole Chicken Soup with Medicinal Herbs and Scorched Rice,7
한방능이삼계탕,Ginseng Chicken Soup with Medicinal Herbs and Shingled Hedgehog,7
한방닭해물전골,Seafood Hot Pot with Chicken and Medicinal Herbs,7
한방도가니수육,Ox Knee Slices Boiled with Medicinal Herbs,7
한방보양추어탕,Nutritious Medicinal Herb and Loach Soup,7
한방새싹비빔밥,Medicinal Herb and Sprout Bibimbap,7
한방송이삼계탕,Ginseng Chicken Soup with Medicinal Herbs and Pine Mushrooms,7
한방오리마백숙,Whole Duck Soup with Medicinal Herbs and Yam,7
한방오리보양탕,Medicinal Herb and Nutritious Duck Soup,7
한방옻닭삼계탕,Ginseng Chicken Soup with Medicinal Herbs and Sumac,7
한방인삼불고기,Medicinal Herb and Ginseng Bulgogi,7
한방전복갈비탕,Short Rib Soup with Medicinal Herbs and Abalone,7
한상차림 모란,Moran (Mountain Peony) Set Menu,7
한양대점 한정,Only in Hanyang Univ Branch,7
한우 生 육회,Fresh Korean Beef Tartare,7
한우 된장찌개,Korean Beef Soybean Paste Stew,7
한우 샤브샤브,Korean Beef Shabu-shabu,7
한우 스끼야끼,Korean beef sukiyaki,7
한우 스테이크,Korean Beef Steak,7
한우 양지탕밥,Korean Beef Brisket Soup with Rice,7
한우 우설구이,Grilled Korean Beef Tongue,7
한우 육사시미,Raw Korean beef ,7
한우 짜파구리,Jjapaguri Ramyeon with Korean Beef,7
한우 차돌박이,Beef Assorted grilled,7
한우 해장라면,Hangover Korean Beef Ramyeon,7
한우갈비살정식,Set Menu of Boneless Korean Beef Ribs,7
한우궁중떡볶이,Royal-style Korean Beef Tteokbokki,7
한우꽃등심요리,Korean Beef Rib Eye Steak Dish,7
한우내장해장국,Korean Beef Offal Hangover Soup,7
한우능이육개장,Spicy Korean Beef and Shingled Hedgehog Soup,7
한우더덕불고기,Korean Beef and Deodeok Bulgogi,7
한우도가니수육,Boiled Korean Ox Knee Slices,7
한우등심주물럭,Stir-fried Marinated Korean Beef Sirloin,7
한우문어갈비탕,Octopus and Korean Short Rib Soup,7
한우버섯육개장,Spicy Mushroom Korean Beef Soup,7
한우불고기덮밥,Beef Bulgogi with rice,7
한우불고기백반,Korean Set Menu of Korean Beef Bulgogi,7
한우불고기버거,Hanwoo Bulgogi Burger,7
한우불고기솥밥,Korean Bulgogi Hot Stone Pot Rice,7
한우불고기쌈밥,Korean Beef Bulgogi and Leaf Wraps and Rice,7
한우사골만두국,Korean Beef and Dumpling Soup,7
한우사골선짓국,Korean Blood Cake Soup,7
한우사골설렁탕,Korean Ox Bone Soup,7
한우생고기모둠,Assorted raw Korean beef,7
한우생육회초밥,Raw Beef Sushi,7
한우석쇠불고기,Grilled Korean Beef Bulgogi,7
한우소고기전골,Korean Beef Hot Pot,7
한우소머리국밥,Korean Beef Head Meat and Rice Soup,7
한우소머리수육,Boiled Korean Beef Head Slices,7
한우수제떡갈비,House-made Grilled Korean Short Rib Patties,7
한우순두부찌개,Korean Beef and Soft Bean Curd Stew,7
한우숯불불고기,Charcoal-grilled Korean Beef Bulgogi,7
한우암소갈비탕,Korean Beef Short Rib Soup,7
한우우거지국밥,Korean Beef and Napa Cabbage Rice Soup,7
한우카레라이스,Korean Beef Curry Over Rice,7
한치회 비빔밥,Raw Swordtip Squid Bibimbap,7
함초계절매운탕,Spicy Seasonal Fish and Glasswort Stew,7
함초김치바베큐,Barbecued Glasswort and Kimchi,7
함초숙성삼겹살,Grilled Glasswort Marinated Pork Belly,7
핫 브루 커피,Hot Brew Coffee,7
핫도그샌드위치,Hot Dog Sandwich,7
핫베이크쪽갈비,Spicy Baked Back Ribs,7
핫스파이시치킨,Hot Spicy Fried Chicken,7
핫크리스피버거,Hot Crispy Burger,7
항정살미소구이,Grilled Miso Marinated Pork Shoulder,7
해리수 생선찜,Haerisu Braised Fish,7
해물 누룽지탕,Seafood Soup with Scorched Rice,7
해물 된장찌개,Seafood Soybean Paste Jjigae,7
해물 볶음우동,Seafood Yaki Udon,7
해물 야끼우동,Stir-fried Seafood Udon,7
해물3가지볶음,Stir-fried Three Kinds of Seafood,7
해물감자옹심이,Potato Ball Soup with Seafood,7
해물굴소스볶음,Stir-fried Seafood in Oyster Sauce,7
해물꼬제파스타,Seafood and Mussel Pasta,7
해물꼬치어묵탕,Seafood Skewer and Fishcake Soup,7
해물녹두빈대떡,Seafood and Mung Bean Pancake,7
해물누룽지짬뽕,Spicy Seafood Noodle Soup with Scorched Rice,7
해물돼지갈비찜,Braised Seafood and Pork Ribs,7
해물된장돌솥밥,Seafood Soybean Paste Stew and Hot Stone Pot Rice,7
해물라면주먹밥,Seafood Ramyeon and Rice Ball,7
해물메밀칼국수,Buckwheat Noodle Soup with Seafood,7
해물모둠칼국수,Noodle Soup with Assorted Seafood,7
해물버섯칼국수,Noodle Soup with Seafood and Mushrooms,7
해물볶음면정식,Set Menu of Stir-fried Seafood Noodles,7
해물뽕잎칼국수,Mulberry Leaf Noodle Soup with Seafood,7
해물수제오뎅탕,House-made Seafood and Fishcake Soup,7
해물순두부백반,Korean Set Menu of Seafood and Soft Bean Curd Stew,7
해물얼큰칼국수,Spicy Noodle Soup with Seafood,7
해물자장볶음밥,Seafood Fried Rice with Black Bean Sauce,7
해물전골갈비탕,Seafood and Short Rib Hot Pot,7
해물전복간짜장,"Noodles in Seafood, Abalone and Thick Black Bean Sauce",7
해물전복갈비탕,Short Rib Soup with Seafood and Abalone,7
해물전복샐러드,Seafood and Abalone Salad,7
해물찜닭1마리,Braised Seafood and Whole Chicken,7
해물차돌뚝배기,Seafood and Beef Brisket Hot Pot,7
해물치즈김치전,Kimchi Pancake with Seafood and Cheese,7
해물치즈떡볶이,Seafood and Cheese Tteokbokki,7
해물크림리조또,Seafood Cream Risotto,7
해물표고버섯전,Pan-fried Battered Golden Oak Mushrooms with Seafood Fillings,7
해산물 볶음밥,Seafood fried rice,7
해산물 샐러드,Seafood salad,7
해산물비리야니,Seafood Biryani,7
해산물야채수프,Seafood and Vegetable Soup,7
해초영양비빔밥,Nutritious Seaweed Bibimbap,7
햄&치즈순두부,Soft Bean Curd Stew with Ham and Cheese,7
햄버거샌드위치,Hamburger Sandwich,7
햄에그샌드위치,Ham and Egg Sandwich,7
향천돈부리정식,Hyangcheon Set Menu of Hyangcheon Pork Cutlet with Rice,7
향천소고기덮밥,Hyangcheon Beef with Rice,7
허니 갈릭 윙,Honey Garlic Wings,7
허니 머스타드,Honey Mustard,7
허니 버터 난,Honey Butter Naan,7
허니밀크쉐이크,Honey Milk Shake,7
허니버터브레드,Honey Butter Bread,7
허니시나몬라떼,Honey Cinnamon Latte,7
허니자몽블랙티,Honey Grapefruit Black Tea,7
허브치킨하야시,Herb Chicken Hayashi Rice,7
헛제사밥전문점,Soy Sauce Bibimbap Restaurant,7
헤이즐넛 라떼,Hazelnut Latte,7
헤이즐넛 모카,Hazelnut Mocha,7
현미찹쌀전복죽,Abalone and Brown Sweet Porridge,7
형제송정떡갈비,Hyeongje Songjeong Tteokgalbi,7
호가든 생맥주,Hoegaarden Draft Beer,7
호남식 볶음밥,Hunan Fried Rice,7
호두롤카스테라,Walnut Castella Roll,7
호로록 면요리,Slurp Noodle Menu,7
호르몬에비텐동,Grilled Beef Large Intestines and Shrimp Tendon,7
호밀빵옥수수죽,Corn Porridge in a Rye Bread Bowl,7
호박 세트 A,HOBAK Set A,7
호박 세트 B,HOBAK Set B,7
호박고추장찌개,Squash Red Chili Paste Stew,7
호박새우살볶음,Stir-fried Summer Squash and Shrimp,7
호세 쿠에르보,Jose Cuervo,7
호우섬 밀크티,HAO'SUM Iced Milk Tea,7
혼다시:일본산,Hondashi: Japan,7
혼메로소금구이,Salt-grilled Patagonian Toothfish,7
혼죠조아마야기,Honjozo Amayagi,7
홍게 무한리필,All-you-can-eat Red Snow Crabs,7
홍게로제파스타,Red Snow Crab Rosé Pasta,7
홍게해물뚝배기,Red Snow Crab and Seafood Hot Pot,7
홍삼고추다대기,Red Ginseng Chili Paste,7
홍삼라떼ICE,Iced Red Ginseng Latte,7
홍쇼해물누룽지,Hongshao Scorched Rice Soup with Seafood,7
홍콩 트로피칼,Hong Kong Tropical,7
홍콩식 군만두,Hong Kong Style Fried Pork Dumplings,7
홍콩식 조개탕,Hong Kong Style Clam Soup,7
홍콩식 토스트,Hong Kong-style Toast,7
홍합&버섯크림,Mussels and Mushrooms with Cream Sauce,7
